"data","dlicbr","dlpimp","lvix","hiato","infl","dselic","dlcambio"
2007.5,2.15413919157053,0.663781477538894,2.84916388646585,1.37158546544405,0.362493586292112,-0.299999999999999,-2.5743944071521
2007.58333333333,-1.84224094771386,1.84429180380272,3.21991875908406,1.21439229330057,0.573740364651348,-0.300000000000001,4.32409911801246
2007.66666666667,3.91573013889683,-0.110144300153969,3.10004487191718,1.68704206689933,0.263975555567001,-0.209999999999999,-3.43576840321451
2007.75,3.88683523321589,0.812209491876281,2.95050748500282,2.34681833918052,0.278049264004788,-0.0400000000000009,-5.33012714990106
2007.83333333333,1.68014704974278,2.3871090808516,3.24190387048924,1.99233156117968,0.356877373025243,0,-1.7419018379248
2007.91666666667,0.0416441100425047,1.39906892555617,3.07505164275825,2.56003841423509,0.590924144887971,0,0.905543463973624
2008,5.04185676838533,1.26550870526492,3.25100183294488,2.33559439320781,0.388278449712556,0,-0.657250350691063
2008.08333333333,8.02254061302428,3.99319706304908,3.23695147159543,1.99038420633531,0.373481679884351,0,-2.66149347487973
2008.16666666667,2.98744548914804,2.84510010551786,3.29966287083786,0.942573613667002,0.530876552067044,0,-1.17021682969294
2008.25,1.21948432635088,3.84626182132015,3.07096623492048,2.0490131120744,0.449287801883743,0.19,-1.10114464599314
2008.33333333333,2.21723210379769,0.223901576885766,2.90708319262267,2.76900633043188,0.82154792839182,0.260000000000002,-1.69586676070743
2008.41666666667,4.21340916119215,4.49175938551694,3.0960515319724,3.40055492828343,0.880376099594112,0.459999999999999,-2.53718555693412
2008.5,-0.990368585999057,3.48455108527537,3.19137381506907,3.20061734731387,0.646988385785684,0.27,-1.71327743040257
2008.58333333333,-8.83211902116434,-0.647419068319444,3.02992663949825,3.13523158246825,0.423824582590403,0.56,1.30475990262597
2008.66666666667,-5.96556777537387,-0.468750858309708,3.40911830907677,2.90980137510839,0.33877842674675,0.470000000000001,10.9902686997323
2008.75,-18.0169696141903,-3.91267473254517,4.11377769813317,0.621608450088165,0.418180226068269,0.27,18.8498262902373
2008.83333333333,-8.32414309127278,-3.36769335255909,4.13786606767652,-2.1186378192613,0.327873140232917,-0.0199999999999996,4.20858648354949
2008.91666666667,-6.47254295396484,-6.87522651578441,3.95900200662214,-5.11831457877966,0.169129704178773,0.0199999999999996,5.49841318336043
2009,2.56248533426415,1.79809145796286,3.79959311608301,-5.67993844790401,0.31895812072178,-0.34,-3.70113280452999
2009.08333333333,-4.1451205098733,-6.97174760639667,3.81926115482045,-5.09089732151323,0.405214661125649,-0.66,0.229432364013693
2009.16666666667,-2.05017321664975,0.031663940314175,3.80210667323446,-4.73222940493864,0.15935145121502,-0.960000000000001,0.0475521461462347
2009.25,4.05915736466493,-1.67069594930203,3.63926394944472,-4.70499799243443,0.464448419999371,-0.59,-4.77556057245022
2009.33333333333,6.65506944648824,0.0429138511037763,3.46504816636323,-3.93338175213428,0.511790956668119,-0.949999999999999,-6.79928082928235
2009.41666666667,1.5306673212744,2.54170200528492,3.37212739932263,-3.61408994340521,0.515454426162141,-0.620000000000001,-5.14235474490009
2009.5,-0.402612612393582,0.615065790985625,3.2643357746996,-3.69138070241746,0.375479909549963,-0.529999999999999,-1.27495043879661
2009.58333333333,5.34507607184729,-0.103982540303882,3.23227141625274,-2.39350261989634,0.304928448883881,-0.359999999999999,-4.63820560568304
2009.66666666667,0.5117004233961,0.0727991296255226,3.21593818088086,-1.87390738940544,0.31047001742324,0,-1.3861067761075
2009.75,5.30410238278085,0.611495920064886,3.18851033370426,-1.4329082275213,0.259647865101705,0,-4.57614549803705
2009.83333333333,2.12459014506141,0.175502032348795,3.16922328896313,-1.64770986933271,0.369812673223735,0,-0.704268915666273
2009.91666666667,3.21309376495078,-0.995136231321503,3.05586479569962,-0.495567331016006,0.259976460016255,0,1.38647410112327
2010,3.36345378895082,-1.17364859706601,3.02738392768625,0.528467445977101,0.577754123145645,0,1.67137966259721
2010.08333333333,-3.33008708860794,2.69345040105744,3.11529150861163,1.19581175909738,0.627387734799374,0,3.41337605448563
2010.16666666667,-2.54247404137891,-0.772522768648809,2.87736482803299,1.94826915108496,0.457774766910612,0,-3.07682648845021
2010.25,0.333091651866191,2.3907963415688,2.85786496379983,1.9652951383897,0.548442848306249,0.0700000000000003,-1.6486371600099
2010.33333333333,-3.95686590819011,1.5030343074101,3.46353034734946,0.922155094616113,0.468604118560302,0.68,3.17131175836771
2010.41666666667,-1.31257744092927,-0.388620886687274,3.39840560950236,0.351470468708409,0.183572693992687,0.539999999999999,-0.370196847899928
2010.5,3.5494147044119,-1.84397385597235,3.2412335418169,0.616108966035766,0.16218825783311,0.380000000000001,-2.06377392596792
2010.58333333333,5.52626786750503,2.54042478565148,3.20866018609673,0.913736531113592,0.212051328518207,0.34,-0.566702185345103
2010.66666666667,6.49847402077608,-2.01298670319536,3.11429807155505,1.4595909852105,0.515241386416676,0,-2.35183193919229
2010.75,6.5638792472634,1.7051566602035,3.01422685619016,0.970800464504442,0.709350074210427,0,-2.06932314815126
2010.83333333333,5.02194629767745,1.73523036721877,3.00050657271429,1.8191345739574,0.779523267785369,0,1.75463757377978
2010.91666666667,5.34829763901437,0.273304220877257,2.86616703132056,0.432188167031693,0.510417081557398,0,-1.16829931307502
2011,5.36638590010554,2.95805683533183,2.85160205413397,1.34100305489081,0.662642427534311,0.19,-1.09848802237523
2011.08333333333,5.84465520435931,1.71698171147776,2.85819285953193,1.5281380780029,0.654493472462306,0.32,-0.412815806573252
2011.16666666667,-0.110352849880346,3.74302023794932,3.03126727303582,1.20196316569856,0.70556854710119,0.449999999999999,-0.535001726938233
2011.25,1.07509272021442,3.530140774002,2.78772360982405,0.936499954267013,0.740263316785465,0.120000000000001,-4.48079884437234
2011.33333333333,-7.59405203061636,0.886981057311775,2.82798964020727,0.957265807342382,0.518933300152661,0.18,1.69384342864303
2011.41666666667,-0.48498509536028,-0.64508029140482,2.95246885421035,1.01299656670137,0.333569882563092,0.18,-1.65602909656075
2011.5,0.46017119945132,0.404736828070096,2.95634154594907,0.907320040026238,0.32138666247845,0.15,-1.46627400842391
2011.58333333333,-1.38062477235854,1.17899699731145,3.55618001345803,0.615566332880784,0.52928517604547,0.17,2.09441677728425
2011.66666666667,-1.49568666944377,-1.98145179732947,3.59813384080719,0.233170814142091,0.586628603864829,-0.51,9.13746264571518
2011.75,-4.74660938162232,-0.451507235727799,3.49131372162113,-0.0558658265439036,0.407776001000418,-0.210000000000001,1.29458996321333
2011.83333333333,-1.49759949522634,0.182584930956953,3.46391877663506,0.222337424293007,0.480049918578473,-0.299999999999999,1.00475151341899
2011.91666666667,-3.95116546774474,0.976798188835382,3.22077877501429,-0.93201209240802,0.364978867516274,-0.5,2.5584457713531
2012,3.36493338665891,-1.97200500606121,3.00706778321774,-2.30722587095903,0.399585518943544,-0.200000000000001,-2.60313601286557
2012.08333333333,1.61403205451096,1.22080344218896,2.91346417486701,-1.62083139794555,0.303989202321627,-0.299999999999999,-4.06543827088173
2012.16666666667,-2.26563420911061,1.74410538133767,2.78298899685757,-2.01529717070718,0.147361125759651,-0.58,4.37785135622376
2012.25,-3.46564138067667,1.11799250355809,2.88048975804171,-1.87049204587818,0.600751204541422,-0.470000000000001,3.26047346405227
2012.33333333333,-5.08547003555195,-1.03285713318515,3.04460901406216,-0.787753629162484,0.411299561557058,-0.48,6.8345692087812
2012.41666666667,-3.63315544629614,-2.42905999694187,3.0507389030662,-0.237684600782116,0.275282381875526,-0.479999999999999,3.13269074599293
2012.5,8.08973753763906,-1.53761321317401,2.8659218407206,-0.223326323282461,0.569394784163684,-0.32,-1.00542792577633
2012.58333333333,0.714339775941664,-0.844712265008862,2.752995855551,-0.072839617109141,0.583167660624317,-0.220000000000001,0.0344989037698529
2012.66666666667,1.80579076325591,1.17178437978733,2.72685473845303,-0.609999652897368,0.63095419854292,-0.46,-0.0640788684896032
2012.75,-1.13186206067866,-0.530927713848861,2.78970333295807,0.104535329969715,0.559799378491596,-0.159999999999999,0.0837871854631356
2012.83333333333,-0.702404533908041,0.865729788702829,2.81552277051772,-0.16812900625671,0.572248869633423,-0.0900000000000007,1.8547974137875
2012.91666666667,0.843707369345026,-0.37893854553559,2.85111104394286,-0.719783329381598,0.636703791247535,0.0200000000000005,0.482440148383845
2013,0.190442660274304,0.475646100657112,2.60307761724379,0.0645076740916038,0.693157340112298,-0.0499999999999998,-2.27321234389912
2013.08333333333,-0.36003003839733,1.29214299990359,2.64423188838854,-1.2620271477286,0.461862314637796,0.00999999999999979,-2.88702500220598
2013.16666666667,-2.16614967811797,0.17334031034677,2.56736950346733,-0.262287731718574,0.484411111562166,0.0300000000000002,0.480271897103857
2013.25,-2.66584809135368,0.896557729650027,2.63671693067933,0.750344467333052,0.425273449779836,0.109999999999999,0.973658883896467
2013.33333333333,-1.49557861296454,-0.318047287481615,2.6022181938383,0.842893515656576,0.419096306263432,0.16,1.61509579632266
2013.41666666667,-1.68671374586742,-1.43949762806974,2.84905774420618,0.485864411942892,0.424658158983767,0.48,6.57111673078197
2013.5,-1.53653179317788,-1.40735896622655,2.63723749289827,0.844454650959364,0.202184472716334,0.33,3.57988150064956
2013.58333333333,0.00778058743824417,-0.3371786690475,2.65394594210901,1.09360578370541,0.415622189017921,0.219999999999999,3.91831423451116
2013.66666666667,0.967836907098185,0.620239450703775,2.68730312795742,1.57731665715585,0.425535483360594,0.450000000000001,-3.1090587070031
2013.75,0.821091978313238,-0.905063853314481,2.73487556780077,1.57951629464816,0.534120552699928,0.35,-3.67380015536632
2013.83333333333,-1.72670596981588,0.790167026851663,2.55908604796225,1.89992183415015,0.525200105668938,0.199999999999999,4.76450502622253
2013.91666666667,0.651013691955082,0.449994141794008,2.6527052679621,2.26008351387301,0.738863241437143,0.450000000000001,2.15914785219448
2014,0.408588626865658,-2.27049774848354,2.65612178443227,2.45788999658761,0.420578155412283,0.27,1.55258316782878
2014.08333333333,3.60406173229038,0.976841571429521,2.73890266458497,1.81532570137551,0.5398721401262,0.26,0.0629471893883404
2014.16666666667,2.52083400262864,1.3200634656191,2.69710159435965,1.82271451705005,0.784521414788629,0.220000000000001,-2.44608569248221
2014.25,1.27985641171611,0.272467758104344,2.65310781744758,1.50880774758287,0.667214233312486,0.219999999999999,-4.09366421937494
2014.33333333333,-1.29433028639765,-0.660475299564656,2.52374572724608,1.27518013800295,0.515048954855845,0.0300000000000011,-0.534388410495013
2014.41666666667,-1.20136870300716,0.756979233009414,2.4459430464363,-0.71379212685292,0.548389609537592,0,0.655239755687298
2014.5,-1.171499859581,-1.10215813926464,2.50930357934842,0.261654173343163,0.186662202804951,0,-0.488779251610627
2014.58333333333,-3.03988496390684,-0.0532103595385358,2.60208985831774,1.2463067476731,0.436335538405489,0,1.93212616897136
2014.66666666667,-0.867068543652483,-1.59159296778366,2.60021749629899,2.01974177965623,0.631374077752425,0,2.82137429889504
2014.75,0.22324015275581,-0.40641284207954,2.89362732235593,1.35162065098904,0.400082196788659,0.0199999999999996,4.82817773067139
2014.83333333333,-0.007689645895681,-0.0905387114812584,2.59623615761961,1.73572522129995,0.498137919722315,0.23,4.00718050990262
2014.91666666667,-3.85688186387032,-3.2871347885199,2.7906909295965,2.39796109988268,0.627149932922317,0.43,3.50859073403961
2015,-4.71291403415499,-1.6897555963256,2.95070875665371,1.71972560184478,1.07960200332694,0.24,-0.197208801778315
2015.08333333333,-2.21948966798058,-3.06437393925654,2.76658388714525,1.53478891405161,1.05601275280465,0.33,6.69154487698226
2015.16666666667,-2.92924337461384,-3.57751980234369,2.69548676208412,1.49636647594317,1.1703790068373,0.43,10.8568572219395
2015.25,0.519070360020102,2.22354349205922,2.6023016030955,0.333384276260979,0.731062651708576,0.0999999999999996,-3.11539582030929
2015.33333333333,0.804059567020587,0.178944276798454,2.59065459038709,-0.0476868887664836,0.789651535293604,0.470000000000001,0.606072388705536
2015.41666666667,-0.856723484677691,-1.54141776746872,2.66302113693865,-0.717937675617602,0.928733287348895,0.43,1.61988833850002
2015.5,-0.131781262207742,-0.657797241081681,2.66393997799628,-1.65430846757571,0.750115897293954,0.109999999999999,3.51744287044682
2015.58333333333,-4.00896620085796,0.385083572743117,2.96672022657645,-0.900992748716458,0.428524987057529,0.460000000000001,8.64967295699341
2015.66666666667,-1.54927480947959,-2.17788885142047,3.19364592510778,-1.38608789527101,0.622634146427579,0,10.580147353927
2015.75,1.46688362982905,0.0516715766160303,2.82075639833141,-0.796091662573796,0.778408831928759,0,-0.678090595572667
2015.83333333333,-2.49444988764944,-3.37269977229271,2.78562833574758,-1.50947722264167,0.98220475154154,0,-2.70632717275696
2015.91666666667,-1.33278592719748,0.554136115326376,2.891784900354,-1.66191849620928,0.80783545965238,0,2.47410496085336
2016,-1.39902626813795,-2.93314104562086,3.16622981542002,-2.01603582934483,1.11651973652857,0,4.57705938174859
2016.08333333333,0.385245588667793,-1.21106841857905,3.11427057947752,-1.71821836096833,0.738452447692647,0,-1.96116476068071
2016.16666666667,1.11839812208059,-1.50664085377867,2.76311214278506,-2.20594381280086,0.446045754475635,0,-7.0311332011266
2016.25,0.398444697517775,2.30099631053013,2.66029283674473,-2.04506674373994,0.509375527988152,0,-3.79978859607792
2016.33333333333,1.58740946602487,-5.26823442694182,2.69819224693457,-2.13953040441654,0.800492735541578,0,-0.745946513899787
2016.41666666667,3.79439402023545,2.34685374551624,2.87776740318486,-1.72607423031062,0.52081769091652,0,-3.29734918237119
2016.5,-0.602926460880937,1.9940170028927,2.57706793763784,-1.94812384334322,0.631337198207096,0,-4.44544172419268
2016.58333333333,0.0360978254980715,0.63021934500167,2.51766140888266,-2.12038269204608,0.610078408964105,0,-2.03235835833626
2016.66666666667,0.297310908674131,-0.741194830811231,2.65461593643912,-1.83459638341894,0.182276569118692,0,1.44448158871522
2016.75,1.96862011552037,0.807303251024027,2.68000992785138,-2.19869753416791,0.216565748406334,-0.0999999999999996,-2.19188558392849
2016.83333333333,0.650608941708164,-0.541168696072614,2.7236735502572,-2.13392086775106,0.177338856850622,-0.15,4.78659952948011
2016.91666666667,1.75473578110781,0.221239028294118,2.5235166758994,-2.40919704781189,0.143662406982692,-0.25,0.307724724853808
2017,1.72447503752506,-0.0884368839421334,2.45173758839649,-2.02526799726633,0.273032686466755,-0.48,-4.7558932469324
2017.08333333333,-0.517630244841261,2.0361951439094,2.44499798074908,-0.297611682345744,0.180604577763124,-0.35,-2.9331711717469
2017.16666666667,-3.01417524541074,1.61241803558871,2.47635570166078,-0.372503963661111,0.129217719685955,-0.67,0.760581962762541
2017.25,-0.21065574365986,1.56583817112743,2.57538059242368,-0.235150584811251,0.17134849532384,-0.56,0.265002310222151
2017.33333333333,0.158033395488832,-0.949274083324081,2.38529556768197,-0.677007721340637,0.334722806669079,-0.44,2.31032858049016
2017.41666666667,-2.8113229461125,-0.275920794813977,2.35267311587908,0.196159934772288,-0.0363095618694127,-1,2.64123948714983
2017.5,1.36215028437761,-0.864512561846453,2.32869134007852,0.251211295069871,0.327680427916761,-0.140000000000001,-2.74723114243702
2017.58333333333,-0.410275281170858,0.117842426192727,2.48287560310112,-0.0826801053304814,0.377041080221826,-0.859999999999999,-1.73671189021214
2017.66666666667,2.66329674499133,-1.06561473348483,2.34545299322122,-0.0292239534814955,0.241082993813327,-0.800000000000001,-0.51227501181299
2017.75,1.32269056078798,2.16236213750296,2.31505250536315,0.150439231956175,0.366975963892137,-0.34,1.78316454124874
2017.83333333333,2.97822350033856,1.00100935951,2.35522272145473,0.238038045502282,0.276554228522457,-0.609999999999999,2.11461077506916
2017.91666666667,-1.85946209842811,1.30203391411392,2.32869134007852,1.4708350492107,0.273694859873479,-0.4,0.992177632297464
2018,3.3241744524978,-0.904419076149932,2.40355024890945,1.01685319945101,0.211911438647273,-0.0999999999999996,-2.50070701195491
2018.08333333333,-0.618023474273688,2.61789659034024,3.1119468283251,0.695331642326538,0.175197560087954,-0.180000000000001,0.95783500697364
2018.16666666667,-2.6636971461282,1.48435097722954,2.94569132748291,0.44603436839529,0.0798286122409427,-0.14,1.15633045750774
2018.25,0.110295688439255,2.60191756799912,2.90513004157012,1.12261746447295,0.143535547913533,-0.18,3.83793943805599
2018.33333333333,2.32997466111575,-0.626961301359508,2.64791409630554,-1.89276957282,0.433642202390854,0,6.4932794098763
2018.41666666667,-0.673291267956788,-1.19619833731512,2.61579566551869,0.798459568624267,1.42164425645229,0,3.70117691062475
2018.5,-1.91139570611183,-0.638533547373399,2.57624068121269,1.28486095867891,0.402089473000753,0,1.46279903784108
2018.58333333333,-1.75811740827179,0.29982033253102,2.52947812793996,1.84636901620729,0.143670481506017,0,2.60370958289866
2018.66666666667,1.12703907300471,0.37848650760095,2.558042972098,1.45011822047783,0.514676951131718,0,4.64147537553852
2018.75,2.84227439917437,-0.868659049088905,2.96280476009266,1.65547663486994,0.390642183008615,0,-9.10099528338324
2018.83333333333,-3.0992558666223,-0.0902934598592253,2.9647083509285,1.79452595546257,-0.18943837839057,0,0.750159248054127
2018.91666666667,-2.2640512538346,1.76097671003177,3.21700038311569,2.06893660874693,-0.00779823939416402,0,2.56537961110295
2019,0.0263169438774469,-4.4671438840628,2.97411943738935,2.10129521812021,0.248084739287766,0,-3.7608669907587
2019.08333333333,0.881986243997979,-0.0412583811938205,2.72357813904302,1.4533725361598,0.302998382844047,0,-0.484911134629717
2019.16666666667,-0.557978779843804,0.380992068744224,2.67313006845164,0.649213452896037,0.576301893145046,0,3.24727016566544
2019.25,0.0349650353212994,-0.12340602142018,2.56102224251045,0.595273951141531,0.597154316981815,0,1.28380752481145
2019.33333333333,-4.55965277805159,1.00338714248984,2.81671434467618,2.04867837968914,0.195204595850477,0,2.66675716599971
2019.41666666667,-1.49297768975245,-2.1209484426409,2.76228582924388,1.70125187571596,0.18354991176474,0,-3.63130365107023
2019.5,1.34651116777951,2.33465635484196,2.58820822910855,1.32364206636034,0.257034405121375,0,-2.08174470168441
2019.58333333333,-5.87655503016693,-3.3701763030372,2.9433378947265,1.60674655732915,0.317110321752511,-0.5,6.17430953335121
2019.66666666667,2.57039182199144,-1.30167455114716,2.74463924933283,1.97544158272067,0.0208643247433591,-0.19,2.49352721402156
2019.75,3.04014461347055,0.340281059949454,2.73867780020536,3.05646784546853,0.0806180083055326,-0.33,-0.840597018900491
2019.83333333333,3.12864577603893,0.508260306346564,2.52760687932003,2.80850897381762,0.47908409880909,-0.48,1.65734232848853
2019.91666666667,1.80852708336925,-0.296171149432745,2.62152355509638,2.55825144918246,0.931185286976902,-0.31,-1.10589276961044
2020,0.227054503274626,-2.81466641847681,2.6348307230096,2.6236285293856,0.187232027563415,-0.19,0.966214488544437
2020.08333333333,-5.33889989617693,0.021788865975747,2.97700538323473,2.72650726566815,0.116982964588223,-0.21,4.51168912610911
2020.16666666667,-15.7853391950845,1.38470408076463,4.05589506675551,-4.11269340775841,-0.0988411723408152,-0.24,11.7839344700911
2020.25,-7.1219554842755,-3.39830570050639,3.72457978384331,-13.7074947122187,-0.240770044138905,-0.3,8.65813002859896
2020.33333333333,5.71134181627402,-4.43153627676445,3.43065909181177,-10.9518731281752,-0.293209809167777,-0.64,5.79613394518848
2020.41666666667,3.36319637428444,3.75122360995626,3.43783609298711,-6.47939788763125,0.404459152143274,-0.43,-8.24821551733246
2020.5,4.97758714941909,0.702539828491222,3.28991024733469,-4.02844692711232,0.417434441238324,-0.43,1.59594102057488
2020.58333333333,5.57219973676144,-0.400846767658702,3.13067933031968,-2.08357137017372,0.474600266508665,-0.21,3.37045700397938
2020.66666666667,1.79047376382417,-2.46228839046596,3.31953961386711,-0.307792264818468,0.6699610935565,-0.04,-1.13621891377822
2020.75,1.26219773139118,-0.263353904999075,3.38230797361795,1.60039339308614,0.814615638398228,0,4.10568035094072
2020.83333333333,3.54251836201964,-2.70773616647437,3.21869580866626,1.62088869369826,0.856425394251782,0,-3.76733312089217
2020.91666666667,4.02165059259012,3.49572631132107,3.10790363357421,1.73075425645845,1.13676886409663,0,-5.15478484287073
2021,6.19164460566859,-0.661951743744549,3.21526932927409,1.78991021373098,0.269334869503092,0,4.01127878687788
2021.08333333333,5.5952092570978,0.787001495730344,3.14158546635516,2.54012753241278,0.705578067222418,0,1.11950819722508
2021.16666666667,0.975617494536518,4.2374980242486,3.08388249456814,-1.25160076510745,0.722583598975572,0.33,4.15151909252314
2021.25,2.67336036468055,5.34308318128627,2.85740026072306,-0.323728558373839,0.393768976639607,0.42,-1.49893065343736
2021.33333333333,6.12494292775709,1.82083590303304,2.98368499564331,0.170809380549092,0.849168722890805,0.64,-4.99495710320514
2021.41666666667,1.32143924183481,1.78827349366237,2.83067000555921,-0.21243598363762,0.710413389197875,0.47,-5.02285173756094
2021.5,2.6843646429338,1.47272244186052,2.86808827805073,-0.910100467743735,1.00044927612373,0.390000000000001,2.44991936334018
2021.58333333333,1.51149621370745,5.32096281611194,2.86064122373782,-0.327632880837512,1.09835728807194,0.859999999999999,1.82549936922687
